id,age,country,practice_1,practice_2,time_taken,trial_correct,set_id,sentence,question,sent_type,quest_type,order,correct,origins,group_id,origin
631549399c4ff3996dbc2ce6f14e2354,33,united states of America,True,True,2181,False,set_16,While the tourist explored the tunnel echoed with mysterious sounds.,Did the tourist explore the tunnel?,GP_prob,GP_question,,0,subj_obj,,
dcd0d8df5ace4bd9305719a572a8eb50,75,United Kingdom,True,True,3475,True,set_16,While the tourist explored the tunnel echoed with mysterious sounds.,Did the tunnel echo with mysterious sounds?,GP_prob,simple_question,,1,subj_obj,,
8b8b9a864ac186a3bdd761e671e6e899,69,United Kingdom,True,True,2807,True,set_16,While the tourist explored the tunnel echoed with mysterious sounds.,Did the tunnel echo with mysterious sounds?,GP_prob,simple_question,,1,subj_obj,,
e31214e1149b4053e81cb96d4bcf51f8,57,United Kingdom,True,True,4748,True,set_16,While the tourist explored the tunnel echoed with mysterious sounds.,Did the tunnel echo with mysterious sounds?,GP_prob,simple_question,,1,subj_obj,,
963444ca0efc85b268364846fb43d0f7,19,United States,True,True,1739,True,set_16,While the tourist explored the tunnel echoed with mysterious sounds.,Did the tunnel echo with mysterious sounds?,GP_prob,simple_question,,1,subj_obj,,
1be0cda88f32ab96e107adb2cb7f9fbd,38,us,True,True,1577,True,set_16,While the tourist explored the tunnel echoed with mysterious sounds.,Did the tunnel echo with mysterious sounds?,GP_prob,simple_question,,1,subj_obj,,
98efaf1b7ab71ccd0780544132931092,57,UK,True,True,4807,True,set_16,While the tourist explored the tunnel echoed with mysterious sounds.,Did the tunnel echo with mysterious sounds?,GP_prob,simple_question,,1,subj_obj,,
19af20bc7d58392c004a50693233240e,45,United States,True,True,1484,True,set_16,While the tourist explored the tunnel echoed with mysterious sounds.,Did the tunnel echo with mysterious sounds?,GP_prob,simple_question,,1,subj_obj,,
3acce71ca4b97d2d8670b23c5dd54fe1,71,UK,True,True,2802,True,set_16,While the tourist explored the tunnel echoed with mysterious sounds.,Did the tunnel echo with mysterious sounds?,GP_prob,simple_question,,1,subj_obj,,
ddde1ffaa3aad52ebaa18cd1386f2ba3,33,USA,True,True,1673,True,set_16,While the tourist explored the tunnel echoed with mysterious sounds.,Did the tunnel echo with mysterious sounds?,GP_prob,simple_question,,1,subj_obj,,
d2a9970dc18f9c26082e8618ce86322b,33,UK,True,True,2508,True,set_16,While the tourist explored the tunnel echoed with mysterious sounds.,Did the tunnel echo with mysterious sounds?,GP_prob,simple_question,,1,subj_obj,,
88f7dec315278bbe781b7001266ad2f9,25,USA,True,True,2151,True,set_28,While the tourist filmed the dancer blocked the sidewalk.,Did the tourist film the dancer?,GP_prob,GP_question,,1,subj_obj,,
d9cbf09b9a5b5673c0e8619d49c91b68,44,UK,True,True,3046,False,set_28,While the tourist filmed the dancer blocked the sidewalk.,Did the tourist film the dancer?,GP_prob,GP_question,,0,subj_obj,,
d779ecc3f28fccd7ed0096124de36c40,43,UK,True,True,2939,True,set_28,While the tourist filmed the dancer blocked the sidewalk.,Did the tourist film the dancer?,GP_prob,GP_question,,1,subj_obj,,
ffb3efa12ddd0288896ec451ac74b93e,45,England,True,True,4892,False,set_28,While the tourist filmed the dancer blocked the sidewalk.,Did the tourist film the dancer?,GP_prob,GP_question,,0,subj_obj,,
cf9e38a7eccab1a45afe36c0dde8770a,64,UK,True,True,2926,False,set_28,While the tourist filmed the dancer blocked the sidewalk.,Did the tourist film the dancer?,GP_prob,GP_question,,0,subj_obj,,
0d915567208b414ef22c05b45b203a79,71,USA,True,True,6000,False,set_28,While the tourist filmed the dancer blocked the sidewalk.,Did the tourist film the dancer?,GP_prob,GP_question,,0,subj_obj,,
2dab3f9d2227bd1d19a99eb57a4af811,52,US,True,True,1525,False,set_28,While the tourist filmed the dancer blocked the sidewalk.,Did the tourist film the dancer?,GP_prob,GP_question,,0,subj_obj,,
69090d5706511a6a30e053f87fbc1b8a,40,UK,True,True,1383,False,set_28,While the tourist filmed the dancer blocked the sidewalk.,Did the tourist film the dancer?,GP_prob,GP_question,,0,subj_obj,,
74bbb9526d48c381aa54fec2a5670d2d,50,USA,True,True,1566,False,set_28,While the tourist filmed the dancer blocked the sidewalk.,Did the tourist film the dancer?,GP_prob,GP_question,,0,subj_obj,,
6ffa658ede52473d3df66426b58b32f3,49,UK,True,True,1539,False,set_28,While the tourist filmed the dancer blocked the sidewalk.,Did the tourist film the dancer?,GP_prob,GP_question,,0,subj_obj,,
b8bb52fedbbcabcc9ccddb945427c46d,33,uk,True,True,933,True,set_28,While the tourist filmed the dancer blocked the sidewalk.,Did the dancer block the sidewalk?,GP_prob,simple_question,,1,subj_obj,,
cdba40efc00895126ebd7f3cc71179f8,50,scotland,True,True,2349,True,set_28,While the tourist filmed the dancer blocked the sidewalk.,Did the dancer block the sidewalk?,GP_prob,simple_question,,1,subj_obj,,
8ff8555207f5339873edf3714d93ec06,62,UK,True,True,1829,True,set_28,While the tourist filmed the dancer blocked the sidewalk.,Did the dancer block the sidewalk?,GP_prob,simple_question,,1,subj_obj,,
a63464b635a513adbb4c1de9d9e46d14,53,uk,True,True,1354,True,set_28,While the tourist filmed the dancer blocked the sidewalk.,Did the dancer block the sidewalk?,GP_prob,simple_question,,1,subj_obj,,
db27fb517fa355eba973a3106c01be1e,36,UK,True,True,1534,True,set_28,While the tourist filmed the dancer blocked the sidewalk.,Did the dancer block the sidewalk?,GP_prob,simple_question,,1,subj_obj,,
52001ed974014b4a8cb151dd9ab526f8,34,England,True,True,1460,True,set_28,While the tourist filmed the dancer blocked the sidewalk.,Did the dancer block the sidewalk?,GP_prob,simple_question,,1,subj_obj,,
7142b52c7ec4fec1b309609e443cf2e5,35,USA,True,True,2485,True,set_28,While the tourist filmed the dancer blocked the sidewalk.,Did the dancer block the sidewalk?,GP_prob,simple_question,,1,subj_obj,,
6bbf5b7c82883376c6c4e3c4abbe2cf4,39,England,True,True,2272,True,set_28,While the tourist filmed the dancer blocked the sidewalk.,Did the dancer block the sidewalk?,GP_prob,simple_question,,1,subj_obj,,
a69b41edb6f87873002a73f142b4f7b0,31,usa,True,True,2167,True,set_28,While the tourist filmed the dancer blocked the sidewalk.,Did the dancer block the sidewalk?,GP_prob,simple_question,,1,subj_obj,,
2380bdb9fa24bfa382bebdd4c50b9bbc,56,UK,True,True,3355,True,set_28,While the tourist filmed the dancer blocked the sidewalk.,Did the dancer block the sidewalk?,GP_prob,simple_question,,1,subj_obj,,
1b93c38297c12a8da1ba7e0c04266492,24,UK,True,True,1791,False,set_30,While the warrior fought the enemy retreated.,Did the warrior fight the enemy?,GP_prob,GP_question,,0,subj_obj,,
e4367a88814dea3ef924e9341078163e,70,GB,True,True,1784,False,set_30,While the warrior fought the enemy retreated.,Did the warrior fight the enemy?,GP_prob,GP_question,,0,subj_obj,,
f5925accad40cb234a4950c7973450c5,41,United States,True,True,4128,True,set_30,While the warrior fought the enemy retreated.,Did the warrior fight the enemy?,GP_prob,GP_question,,1,subj_obj,,
be8058662b7ce9e37249c1872dc4a6b1,50,United States,True,True,4798,False,set_30,While the warrior fought the enemy retreated.,Did the warrior fight the enemy?,GP_prob,GP_question,,0,subj_obj,,
faaff0c927c32af96833009489a2508f,44,United states of America,True,True,1957,False,set_30,While the warrior fought the enemy retreated.,Did the warrior fight the enemy?,GP_prob,GP_question,,0,subj_obj,,
f0acb70542a82039d87223f685a810e6,34,UK,True,True,6000,False,set_30,While the warrior fought the enemy retreated.,Did the warrior fight the enemy?,GP_prob,GP_question,,0,subj_obj,,
bb2b3055b86281090c5e8dcc0d02e684,45,United States,True,True,3905,False,set_30,While the warrior fought the enemy retreated.,Did the warrior fight the enemy?,GP_prob,GP_question,,0,subj_obj,,
090c5f5b709825ecc5c5fde467b5ec85,25,USA,True,True,3373,False,set_30,While the warrior fought the enemy retreated.,Did the warrior fight the enemy?,GP_prob,GP_question,,0,subj_obj,,
77c0a752c238313c2a25ebba169c741d,57,UK,True,True,4546,False,set_30,While the warrior fought the enemy retreated.,Did the warrior fight the enemy?,GP_prob,GP_question,,0,subj_obj,,
38e484407547cbe66e2d05fb1ff912cb,52,United States,True,True,2818,False,set_30,While the warrior fought the enemy retreated.,Did the warrior fight the enemy?,GP_prob,GP_question,,0,subj_obj,,
ea80f9e4ff8824c62e7790b294f79b24,37,USA,True,True,2153,True,set_30,While the warrior fought the enemy retreated.,Did the enemy retreat?,GP_prob,simple_question,,1,subj_obj,,
18b9e5659c37923b34ae5ad15408995f,22,UK,True,True,3945,True,set_30,While the warrior fought the enemy retreated.,Did the enemy retreat?,GP_prob,simple_question,,1,subj_obj,,
0181f1744bf455219ac2ffcc148d18ba,62,USA,True,True,2550,True,set_30,While the warrior fought the enemy retreated.,Did the enemy retreat?,GP_prob,simple_question,,1,subj_obj,,
b1865456bd7f6b5a1c9a641c5246066f,51,uk,True,True,2008,True,set_30,While the warrior fought the enemy retreated.,Did the enemy retreat?,GP_prob,simple_question,,1,subj_obj,,
27d55b516e93ab36645f1d361a869588,42,USA,True,True,1528,True,set_30,While the warrior fought the enemy retreated.,Did the enemy retreat?,GP_prob,simple_question,,1,subj_obj,,
22fc16cc164a5ce86b1920e96d84636e,45,United Kingdom,True,True,1185,True,set_30,While the warrior fought the enemy retreated.,Did the enemy retreat?,GP_prob,simple_question,,1,subj_obj,,
b7172f87045afbc4499a2b3abe326c9d,45,USA,True,True,1817,True,set_30,While the warrior fought the enemy retreated.,Did the enemy retreat?,GP_prob,simple_question,,1,subj_obj,,
f7770e146b920fdf18a83e689a0b7c9a,32,United Kingdom,True,True,3304,True,set_30,While the warrior fought the enemy retreated.,Did the enemy retreat?,GP_prob,simple_question,,1,subj_obj,,
37b0d43b4cbcc9e0de44314702b4aee0,62,usa,True,True,1966,True,set_30,While the warrior fought the enemy retreated.,Did the enemy retreat?,GP_prob,simple_question,,1,subj_obj,,
f898373a391d9047b00960d99021ea12,59,United Kingdom,True,True,1651,True,set_30,While the warrior fought the enemy retreated.,Did the enemy retreat?,GP_prob,simple_question,,1,subj_obj,,
de0a54a33dee40d87777ab1796486aeb,64,United Kingdom,True,True,2063,False,set_17,While the woman drank the water spilled on the floor.,Did the woman drink the water?,GP_prob,GP_question,,0,subj_obj,,
3c55b3e6dcf9102fdf5c99baf00fce11,51,USA,True,True,2150,False,set_17,While the woman drank the water spilled on the floor.,Did the woman drink the water?,GP_prob,GP_question,,0,subj_obj,,
81949526cc3f74305f40d4e165f6c952,33,england,True,True,2906,False,set_17,While the woman drank the water spilled on the floor.,Did the woman drink the water?,GP_prob,GP_question,,0,subj_obj,,
95d4ff2406001acf5c8af83e4e25b5ad,37,United Kingdom,True,True,3038,True,set_17,While the woman drank the water spilled on the floor.,Did the woman drink the water?,GP_prob,GP_question,,1,subj_obj,,
ff38051e842ba13d8f6f06a2400b4507,32,uk,True,True,2583,False,set_17,While the woman drank the water spilled on the floor.,Did the woman drink the water?,GP_prob,GP_question,,0,subj_obj,,
c75c2e7e79abedd61fa5e5cb0ab30e39,50,USA,True,True,2298,False,set_17,While the woman drank the water spilled on the floor.,Did the woman drink the water?,GP_prob,GP_question,,0,subj_obj,,
431295274261762aeb0c39ef2b94c2bf,65,United Kingdom,True,True,2672,False,set_17,While the woman drank the water spilled on the floor.,Did the woman drink the water?,GP_prob,GP_question,,0,subj_obj,,
fed31732c2174fa956d005d6b38cbbda,28,US,True,True,2990,False,set_17,While the woman drank the water spilled on the floor.,Did the woman drink the water?,GP_prob,GP_question,,0,subj_obj,,
39176eee67ca4d001e95c415346b7721,46,UK,True,True,900,False,set_17,While the woman drank the water spilled on the floor.,Did the woman drink the water?,GP_prob,GP_question,,0,subj_obj,,
bface33397f8633898a050652fae3beb,27,USA,True,True,6000,False,set_17,While the woman drank the water spilled on the floor.,Did the woman drink the water?,GP_prob,GP_question,,0,subj_obj,,
b219e374a7d5b9e0e86fbc1c10597955,78,USA,True,True,2315,True,set_17,While the woman drank the water spilled on the floor.,Did the water spill on the floor?,GP_prob,simple_question,,1,subj_obj,,
e963448628b9df4a8ede098198350bf0,30,United Kingdom,True,True,1033,True,set_17,While the woman drank the water spilled on the floor.,Did the water spill on the floor?,GP_prob,simple_question,,1,subj_obj,,
35020036342760e017b115aa94fae9f3,60,United Kingdom,True,True,2807,True,set_17,While the woman drank the water spilled on the floor.,Did the water spill on the floor?,GP_prob,simple_question,,1,subj_obj,,
aad450f17510e8b0d3999b145cd4ff04,28,US,True,True,2153,True,set_17,While the woman drank the water spilled on the floor.,Did the water spill on the floor?,GP_prob,simple_question,,1,subj_obj,,
8aaa9d9bc2f26ab9a20ddd38766e9334,22,US,True,True,1019,True,set_17,While the woman drank the water spilled on the floor.,Did the water spill on the floor?,GP_prob,simple_question,,1,subj_obj,,
eff86fe0738c367e78c88b8df12301b2,44,United Kingdom,True,True,1630,True,set_17,While the woman drank the water spilled on the floor.,Did the water spill on the floor?,GP_prob,simple_question,,1,subj_obj,,
5c9d31e8888a590671d15cd1127ba345,51,United States,True,True,2338,True,set_17,While the woman drank the water spilled on the floor.,Did the water spill on the floor?,GP_prob,simple_question,,1,subj_obj,,
366b7fbe69d42c921530d91192f60af7,21,United States of America,True,True,2639,True,set_17,While the woman drank the water spilled on the floor.,Did the water spill on the floor?,GP_prob,simple_question,,1,subj_obj,,
e4d2eec3bfbcf57c24d72053ce09b34b,26,UK,True,True,1135,True,set_17,While the woman drank the water spilled on the floor.,Did the water spill on the floor?,GP_prob,simple_question,,1,subj_obj,,
a202ae9866b8ea6baeb7e5edeb70d299,41,Germany,True,True,5071,True,set_17,While the woman drank the water spilled on the floor.,Did the water spill on the floor?,GP_prob,simple_question,,1,subj_obj,,
d32a3a01bb8a4d3100bd121df5196435,21,United States of America,True,True,1526,True,s19_4,Every achievement is great enough to be recognized.,Can you not recognize achievements?,inv_depth_charge_baseline,complex_question,rev,1,depth_charge,,
962c2789fd117cbc9ac69dee106235ed,29,United States,True,True,2034,True,s19_4,Every achievement is great enough to be recognized.,Can you not recognize achievements?,inv_depth_charge_baseline,complex_question,rev,1,depth_charge,,
8f344462e6a07c5be9ddc137c165628a,66,UK,True,True,2845,False,s19_4,Every achievement is great enough to be recognized.,Can you not recognize achievements?,inv_depth_charge_baseline,complex_question,rev,0,depth_charge,,
71f37145f7378c93153b278ea27609a0,28,united states,True,True,5007,True,s19_4,Every achievement is great enough to be recognized.,Can you not recognize achievements?,inv_depth_charge_baseline,complex_question,rev,1,depth_charge,,
253a596e0796fc4e5dbb0bca239eacb9,35,USA,True,True,5003,False,s19_4,Every achievement is great enough to be recognized.,Can you not recognize achievements?,inv_depth_charge_baseline,complex_question,rev,0,depth_charge,,
cc2e2f1063a246e9f1e10b61b457c942,42,United Kingdom,True,True,4045,True,s19_4,Every achievement is great enough to be recognized.,Can you not recognize achievements?,inv_depth_charge_baseline,complex_question,rev,1,depth_charge,,
b415e68749b0d3e9e4dfcd794f5259dc,66,Jamaica,True,True,2281,False,s19_4,Every achievement is great enough to be recognized.,Can you not recognize achievements?,inv_depth_charge_baseline,complex_question,rev,0,depth_charge,,
3043430129cd52ede3384a86c29d955f,31,USA,True,True,2026,False,s19_4,Every achievement is great enough to be recognized.,Can you not recognize achievements?,inv_depth_charge_baseline,complex_question,rev,0,depth_charge,,
5e9677804785d2b96be7f089242fb9a9,45,USA,True,True,5004,False,s19_4,Every achievement is great enough to be recognized.,Can you not recognize achievements?,inv_depth_charge_baseline,complex_question,rev,0,depth_charge,,
e9a856d6cad06739c70bbdfede4de6a7,22,USA,True,True,5003,False,s19_4,Every achievement is great enough to be recognized.,Can you not recognize achievements?,inv_depth_charge_baseline,complex_question,rev,0,depth_charge,,
4e4ff6f5c022055db4130a6d0a4b3364,49,germany,True,True,5001,False,s19_2,Every achievement is great enough to be unrecognized.,Can you not recognize achievements?,depth_charge_baseline,complex_question,rev,0,depth_charge,,
21eb4f80d3513dae8a501efcff4db11e,62,USA,True,True,5002,False,s19_2,Every achievement is great enough to be unrecognized.,Can you not recognize achievements?,depth_charge_baseline,complex_question,rev,0,depth_charge,,
7d6f9a68dada985e1e36e05397de3efd,25,usa,True,True,3359,True,s19_2,Every achievement is great enough to be unrecognized.,Can you not recognize achievements?,depth_charge_baseline,complex_question,rev,1,depth_charge,,
3b2bdafdfeda3caa8b30127e6fad2068,22,UK,True,True,3631,False,s19_2,Every achievement is great enough to be unrecognized.,Can you not recognize achievements?,depth_charge_baseline,complex_question,rev,0,depth_charge,,
4314c9cdcb2c3ed6d1b79e38753201bd,33,USA,True,True,5002,False,s19_2,Every achievement is great enough to be unrecognized.,Can you not recognize achievements?,depth_charge_baseline,complex_question,rev,0,depth_charge,,
8703448b2850b62122ae56c259246260,26,England,True,True,4082,True,s19_2,Every achievement is great enough to be unrecognized.,Can you not recognize achievements?,depth_charge_baseline,complex_question,rev,1,depth_charge,,
28ad47e44b5939ee39ce0501e88d148b,39,USA,True,True,2384,False,s19_2,Every achievement is great enough to be unrecognized.,Can you not recognize achievements?,depth_charge_baseline,complex_question,rev,0,depth_charge,,
bf592494826a8a3aa40bc6b3e09f3a4a,45,United Kingdom,True,True,2985,True,s19_2,Every achievement is great enough to be unrecognized.,Can you not recognize achievements?,depth_charge_baseline,complex_question,rev,1,depth_charge,,
355f73b0f5978c6bac9e8acb2baae64b,50,USA,True,True,4467,False,s19_2,Every achievement is great enough to be unrecognized.,Can you not recognize achievements?,depth_charge_baseline,complex_question,rev,0,depth_charge,,
d38a44ef96aeced0faa180ab7f498a90,48,USA,True,True,3572,False,s19_2,Every achievement is great enough to be unrecognized.,Can you not recognize achievements?,depth_charge_baseline,complex_question,rev,0,depth_charge,,
87e406ece9bef20800c06657bca26092,30,United States,True,True,2644,True,s12_4,Every act of kindness is large enough to be celebrated.,Can you minimize acts of kindness?,inv_depth_charge_baseline,complex_question,rev,1,depth_charge,,
e078122bc4d9abc807232505a68352b0,33,United States ,True,True,3972,True,s12_4,Every act of kindness is large enough to be celebrated.,Can you minimize acts of kindness?,inv_depth_charge_baseline,complex_question,rev,1,depth_charge,,
e993512287a74976610083d26f605b34,37,UK,True,True,2071,True,s12_4,Every act of kindness is large enough to be celebrated.,Can you minimize acts of kindness?,inv_depth_charge_baseline,complex_question,rev,1,depth_charge,,
c73d2a4866bdc0a17318c4214a975420,40,UK,True,True,5002,True,s12_4,Every act of kindness is large enough to be celebrated.,Can you minimize acts of kindness?,inv_depth_charge_baseline,complex_question,rev,1,depth_charge,,
be79911f4eb1df2482b38d30667ce426,43,usa,True,True,2924,True,s12_4,Every act of kindness is large enough to be celebrated.,Can you minimize acts of kindness?,inv_depth_charge_baseline,complex_question,rev,1,depth_charge,,
ba22b50cb7689c59f1a1fc35065fd325,35,USA,True,True,4476,True,s12_4,Every act of kindness is large enough to be celebrated.,Can you minimize acts of kindness?,inv_depth_charge_baseline,complex_question,rev,1,depth_charge,,
f1c931800fc518661a99641a52f2f1ad,44,USA,True,True,5008,False,s12_4,Every act of kindness is large enough to be celebrated.,Can you minimize acts of kindness?,inv_depth_charge_baseline,complex_question,rev,0,depth_charge,,
beea86869d99f0492dbcb907ec010300,24,USA,True,True,4086,True,s12_4,Every act of kindness is large enough to be celebrated.,Can you minimize acts of kindness?,inv_depth_charge_baseline,complex_question,rev,1,depth_charge,,
fe89f50c4548632f97339505bb8ccaf0,41,United States of America,True,True,5001,True,s12_4,Every act of kindness is large enough to be celebrated.,Can you minimize acts of kindness?,inv_depth_charge_baseline,complex_question,rev,1,depth_charge,,
45fc4d467bf4c09d97686d7f0b865e5f,27,United States,True,True,5000,True,s12_4,Every act of kindness is large enough to be celebrated.,Can you minimize acts of kindness?,inv_depth_charge_baseline,complex_question,rev,1,depth_charge,,
bfe3498df782d747f65c419930fd870f,57,United States,True,True,1996,True,s12_2,Every act of kindness is large enough to be minimized.,Can you minimize acts of kindness?,depth_charge_baseline,complex_question,rev,1,depth_charge,,
1ba9009a469056c3f43910a39c3012b9,51,United Kingdom,True,True,3075,True,s12_2,Every act of kindness is large enough to be minimized.,Can you minimize acts of kindness?,depth_charge_baseline,complex_question,rev,1,depth_charge,,
075facf1d3fd6c11aef0f2c8a30bf210,38,US,True,True,3284,True,s12_2,Every act of kindness is large enough to be minimized.,Can you minimize acts of kindness?,depth_charge_baseline,complex_question,rev,1,depth_charge,,
85846d5150768e007955c1c355e83059,43,USA,True,True,5004,False,s12_2,Every act of kindness is large enough to be minimized.,Can you minimize acts of kindness?,depth_charge_baseline,complex_question,rev,0,depth_charge,,
42aa89d04f9088dfc5160644c8d062cc,38,US,True,True,2309,True,s12_2,Every act of kindness is large enough to be minimized.,Can you minimize acts of kindness?,depth_charge_baseline,complex_question,rev,1,depth_charge,,
07e039235246c1466ea26b660086c5a5,52,USA,True,True,1745,True,s12_2,Every act of kindness is large enough to be minimized.,Can you minimize acts of kindness?,depth_charge_baseline,complex_question,rev,1,depth_charge,,
921c16d934219eddeb2f3df9768fb561,23,USA,True,True,4864,True,s12_2,Every act of kindness is large enough to be minimized.,Can you minimize acts of kindness?,depth_charge_baseline,complex_question,rev,1,depth_charge,,
14937c36bfec9005a723b32adaea0646,38,UK,True,True,2376,True,s12_2,Every act of kindness is large enough to be minimized.,Can you minimize acts of kindness?,depth_charge_baseline,complex_question,rev,1,depth_charge,,
f2e478d67e1556943ee67b70c6051cd8,24,United Kingdom,True,True,2420,True,s12_2,Every act of kindness is large enough to be minimized.,Can you minimize acts of kindness?,depth_charge_baseline,complex_question,rev,1,depth_charge,,
068014c3b390ac16067fdd3e9505b11d,21,United States,True,True,1913,True,s12_2,Every act of kindness is large enough to be minimized.,Can you minimize acts of kindness?,depth_charge_baseline,complex_question,rev,1,depth_charge,,
26095ad23a92ab1b87f6887adf037e55,30,United States,True,True,2689,True,s29_4,Every adventure is harmless enough to be considered.,Can you rule out adventures?,inv_depth_charge_baseline,complex_question,rev,1,depth_charge,,
1ab86f2409513d8af38458c655c5024b,56,UK,True,True,2891,True,s29_4,Every adventure is harmless enough to be considered.,Can you rule out adventures?,inv_depth_charge_baseline,complex_question,rev,1,depth_charge,,
883730c4d5abaa490afd4cd57f305489,31,UK,True,True,970,True,s29_4,Every adventure is harmless enough to be considered.,Can you rule out adventures?,inv_depth_charge_baseline,complex_question,rev,1,depth_charge,,
4201fc1248f00b5acee1c9b500f5fc17,50,United States,True,True,3253,True,s29_4,Every adventure is harmless enough to be considered.,Can you rule out adventures?,inv_depth_charge_baseline,complex_question,rev,1,depth_charge,,
5f4a70c57ee1f6fdb474e86bb64647b3,46,United States,True,True,3430,True,s29_4,Every adventure is harmless enough to be considered.,Can you rule out adventures?,inv_depth_charge_baseline,complex_question,rev,1,depth_charge,,
f15c012f21ec5c69186a4dac13564b26,23,United Kingdom,True,True,4626,True,s29_4,Every adventure is harmless enough to be considered.,Can you rule out adventures?,inv_depth_charge_baseline,complex_question,rev,1,depth_charge,,
cc202e3efd85aae089b221a94a23ed22,62,uk,True,True,3550,True,s29_4,Every adventure is harmless enough to be considered.,Can you rule out adventures?,inv_depth_charge_baseline,complex_question,rev,1,depth_charge,,
dcf4024213071bc33d791b622c94fea8,28,USA,True,True,1273,False,s29_4,Every adventure is harmless enough to be considered.,Can you rule out adventures?,inv_depth_charge_baseline,complex_question,rev,0,depth_charge,,
79d824cd1583e43faca0149491d4e254,31,USA,True,True,4011,True,s29_4,Every adventure is harmless enough to be considered.,Can you rule out adventures?,inv_depth_charge_baseline,complex_question,rev,1,depth_charge,,
f48ba5b4afe3f34b8d7e7ec5c7575340,51,NIGERIA,True,True,2043,False,s29_4,Every adventure is harmless enough to be considered.,Can you rule out adventures?,inv_depth_charge_baseline,complex_question,rev,0,depth_charge,,
056195c77d51d62c709f362c907a2d35,30,United Kingdom,True,True,3408,True,s29_2,Every adventure is harmless enough to be ruled out.,Can you rule out adventures?,depth_charge_baseline,complex_question,rev,1,depth_charge,,
2d1e6af869a86070537e9bd07ec03b48,34,usa,True,True,1477,True,s29_2,Every adventure is harmless enough to be ruled out.,Can you rule out adventures?,depth_charge_baseline,complex_question,rev,1,depth_charge,,
193bae25ddedffbedfa033dea6e9c894,25,United Kingdom,True,True,1930,True,s29_2,Every adventure is harmless enough to be ruled out.,Can you rule out adventures?,depth_charge_baseline,complex_question,rev,1,depth_charge,,
0428f0e682de5a9cca425aecbb5a92a9,35,United Kingdom,True,True,3975,False,s29_2,Every adventure is harmless enough to be ruled out.,Can you rule out adventures?,depth_charge_baseline,complex_question,rev,0,depth_charge,,
4e93f02d4bf8ee8fd3be03a0ed16bc18,42,US,True,True,3173,True,s29_2,Every adventure is harmless enough to be ruled out.,Can you rule out adventures?,depth_charge_baseline,complex_question,rev,1,depth_charge,,
30ee67fa686810294e0a040aebf861fb,70,uk,True,True,3485,True,s29_2,Every adventure is harmless enough to be ruled out.,Can you rule out adventures?,depth_charge_baseline,complex_question,rev,1,depth_charge,,
56fb5b2030aa025ee31e090915977318,64,UK,True,True,2725,True,s29_2,Every adventure is harmless enough to be ruled out.,Can you rule out adventures?,depth_charge_baseline,complex_question,rev,1,depth_charge,,
96230b9b67010567bee6e68cb6dd1744,51,United States,True,True,3574,True,s29_2,Every adventure is harmless enough to be ruled out.,Can you rule out adventures?,depth_charge_baseline,complex_question,rev,1,depth_charge,,
923e4c800ec609db642ec25d86b25341,31,United States of America,True,True,1488,True,s29_2,Every adventure is harmless enough to be ruled out.,Can you rule out adventures?,depth_charge_baseline,complex_question,rev,1,depth_charge,,
06b072156c151856cc9d61dc69f59d27,25,USA,True,True,2256,True,s29_2,Every adventure is harmless enough to be ruled out.,Can you rule out adventures?,depth_charge_baseline,complex_question,rev,1,depth_charge,,
03965b5fc0ff2b93a0ffce06d311e57b,45,UK,True,True,3301,True,s31_4,Every award is major enough to be celebrated.,Can you look past awards?,inv_depth_charge_baseline,complex_question,rev,1,depth_charge,,
94ba03d4d28801793bb0f2849589b750,59,United Kingdom,True,True,3436,True,s31_4,Every award is major enough to be celebrated.,Can you look past awards?,inv_depth_charge_baseline,complex_question,rev,1,depth_charge,,
cddc89daf3efb2dd666d19647ab20818,66,United Kingdom,True,True,5001,False,s31_4,Every award is major enough to be celebrated.,Can you look past awards?,inv_depth_charge_baseline,complex_question,rev,0,depth_charge,,
202ba50a0e3f23c37f1f212c73035006,46,USA,True,True,4516,True,s31_4,Every award is major enough to be celebrated.,Can you look past awards?,inv_depth_charge_baseline,complex_question,rev,1,depth_charge,,
76d67dc6507f563a0583b9c507dc8121,36,UK,True,True,1333,True,s31_4,Every award is major enough to be celebrated.,Can you look past awards?,inv_depth_charge_baseline,complex_question,rev,1,depth_charge,,
6a00116c76e3d846ff6806c99e6d665c,46,United States,True,True,3856,True,s31_4,Every award is major enough to be celebrated.,Can you look past awards?,inv_depth_charge_baseline,complex_question,rev,1,depth_charge,,
779b0dfe56490fc93f21cc1bc40d39b6,37,usa,True,True,3153,False,s31_4,Every award is major enough to be celebrated.,Can you look past awards?,inv_depth_charge_baseline,complex_question,rev,0,depth_charge,,
c5238830080e088dfe509c0d653f4e93,68,United Kingdom,True,True,3430,True,s31_4,Every award is major enough to be celebrated.,Can you look past awards?,inv_depth_charge_baseline,complex_question,rev,1,depth_charge,,
f2529f3a8aca37b69bc2f693ddf72e53,31,USA,True,True,5003,False,s31_4,Every award is major enough to be celebrated.,Can you look past awards?,inv_depth_charge_baseline,complex_question,rev,0,depth_charge,,
c338fee3f88db460f74db1eff7e4e141,58,United Kingdom,True,True,5000,False,s31_4,Every award is major enough to be celebrated.,Can you look past awards?,inv_depth_charge_baseline,complex_question,rev,0,depth_charge,,
540551235b2d092f2df37bb6dadb8825,30,USA,True,True,1298,True,s31_2,Every award is major enough to be looked past.,Can you look past awards?,depth_charge_baseline,complex_question,rev,1,depth_charge,,
